sample,orf,mapped_reads,amplicons,gRNA_count,sgRNA_HQ_count,sgRNA_LQ_count,sgRNA_LLQ_count,gRHPT,sgRPTg_HQ,sgRPTg_LQ,sgRPTg_LLQ,sgRPTg_ALL,sgRPHT_HQ,sgRPHT_LQ,sgRPHT_LLQ,sgRPHT_ALL
ALDP-9E9550,M,51305,87,268,49,13,2,522.3662411071045,182.83582089552237,48.50746268656716,7.462686567164178,238.8059701492537,95.50726050092584,25.338660949225222,3.898255530650034,124.74417698080109
ALDP-9E9550,ORF6,51305,89,123,22,5,1,239.7427151349771,178.8617886178862,40.65040650406504,8.130081300813009,227.64227642276424,42.88081083715038,9.745638826625084,1.949127765325017,54.57557742910048
ALDP-9E9550,ORF7a,51305,90,504,1,0,0,982.3603937238086,1.9841269841269842,0,0,1.9841269841269842,1.949127765325017,0,0,1.949127765325017
ALDP-9E9550,ORF8,51305,92,193,0,0,3,376.1816587077283,0,0,15.544041450777202,15.544041450777202,0,0,5.847383295975051,5.847383295975051
ALDP-9E9550,N,51305,93,936,42,11,2,1824.383588344216,44.87179487179487,11.752136752136751,2.1367521367521367,58.760683760683754,81.86336614365071,21.44040541857519,3.898255530650034,107.20202709287594
ALDP-9E9550,N*,51305,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E9550,ORF10,51305,98,157,0,0,1,306.0130591560277,0,0,6.369426751592357,6.369426751592357,0,0,1.949127765325017,1.949127765325017
ALDP-9E956F,ORF1a,49611,1|2|3,820,264,62,6,1652.8592449255207,16378.81679389313,3816.0714285714284,375.0,20569.888222464557,532.1400495857773,124.9722843724174,12.094092036040394,669.2064259942351
ALDP-9E956F,S,49611,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E956F,ORF3a,49611,84,215,0,0,1,433.37163129144744,0,0,4.651162790697675,4.651162790697675,0,0,2.0156820060067324,2.0156820060067324
ALDP-9E956F,E,49611,87,296,2,1,12,596.6418737779928,6.756756756756757,3.3783783783783785,40.54054054054054,50.67567567567568,4.031364012013465,2.0156820060067324,24.188184072080787,30.235230090100984
ALDP-9E956F,M,49611,87,296,36,12,4,596.6418737779928,121.62162162162163,40.54054054054054,13.513513513513514,175.67567567567568,72.56455221624236,24.188184072080787,8.06272802402693,104.81546431235007
ALDP-9E956F,ORF6,49611,89,394,2,3,0,794.1787103666526,5.0761421319796955,7.614213197969542,0,12.690355329949238,4.031364012013465,6.047046018020197,0,10.078410030033663
ALDP-9E956F,ORF7a,49611,90|91,361,1,0,1,727.6612041684305,25.0,0,3.115264797507788,28.115264797507788,2.0156820060067324,0,2.0156820060067324,4.031364012013465
ALDP-9E956F,ORF8,49611,93,770,0,0,1,1552.0751446251838,0,0,1.2987012987012987,1.2987012987012987,0,0,2.0156820060067324,2.0156820060067324
ALDP-9E956F,N,49611,93,770,30,7,2,1552.0751446251838,38.96103896103896,9.09090909090909,2.5974025974025974,50.649350649350644,60.470460180201975,14.109774042047126,4.031364012013465,78.61159823426257
ALDP-9E956F,N*,49611,95,296,0,0,1,596.6418737779928,0,0,3.3783783783783785,3.3783783783783785,0,0,2.0156820060067324,2.0156820060067324
ALDP-9E956F,ORF10,49611,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E957E,ORF1a,14930,1,1,1,0,0,6.697923643670463,1000.0,0,0,1000.0,6.697923643670463,0,0,6.697923643670463
ALDP-9E957E,S,14930,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E957E,ORF3a,14930,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E957E,E,14930,87,86,1,0,2,576.0214333556598,11.627906976744187,0,23.255813953488374,34.88372093023256,6.697923643670463,0,13.395847287340926,20.093770931011388
ALDP-9E957E,M,14930,87,86,61,19,0,576.0214333556598,709.3023255813954,220.93023255813955,0,930.232558139535,408.5733422638982,127.26054922973879,0,535.833891493637
ALDP-9E957E,ORF6,14930,89,22,4,2,1,147.35432016075018,181.81818181818184,90.90909090909092,45.45454545454546,318.1818181818182,26.791694574681852,13.395847287340926,6.697923643670463,46.88546550569324
ALDP-9E957E,ORF7a,14930,90,207,1,0,0,1386.4701942397858,4.830917874396135,0,0,4.830917874396135,6.697923643670463,0,0,6.697923643670463
ALDP-9E957E,ORF8,14930,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E957E,N,14930,93,340,41,15,1,2277.2940388479574,120.58823529411764,44.11764705882353,2.941176470588235,167.6470588235294,274.614869390489,100.46885465505694,6.697923643670463,381.78164768921636
ALDP-9E957E,N*,14930,,0,0,0,0,0,0,0,0,0,0,0,0,0
ALDP-9E957E,ORF10,14930,97,119,0,0,1,797.0529135967851,0,0,8.403361344537815,8.403361344537815,0,0,6.697923643670463,6.697923643670463
ALDP-9E958D,ORF1a,39985,1,12,191,49,1,30.011254220332624,15916.666666666666,4083.333333333333,83.33333333333333,20083.333333333332,477.67912967362764,122.54595473302489,2.5009378516943856,602.7260222583469
ALDP-9E958D,S,39985,71,90,3,0,0,225.0844066524947,33.333333333333336,0,0,33.333333333333336,7.502813555083156,0,0,7.502813555083156
ALDP-9E958D,ORF3a,39985,85,72,5,2,0,180.06752532199576,69.44444444444444,27.77777777777778,0,97.22222222222223,12.504689258471927,5.001875703388771,0,17.506564961860697
ALDP-9E958D,E,39985,87,221,3,0,6,552.7072652244592,13.574660633484163,0,27.149321266968325,40.723981900452486,7.502813555083156,0,15.005627110166312,22.508440665249466
ALDP-9E958D,M,39985,87,221,19,7,1,552.7072652244592,85.97285067873302,31.67420814479638,4.524886877828054,122.17194570135746,47.51781918219332,17.506564961860697,2.5009378516943856,67.5253219957484
ALDP-9E958D,ORF6,39985,89,314,3,3,0,785.294485432037,9.554140127388536,9.554140127388536,0,19.10828025477707,7.502813555083156,7.502813555083156,0,15.005627110166312
ALDP-9E958D,ORF7a,39985,91,27,1,0,0,67.52532199574841,37.03703703703704,0,0,37.03703703703704,2.5009378516943856,0,0,2.5009378516943856
ALDP-9E958D,ORF8,39985,,0,0,0,0,0,0,0,0,0,0,0,0,0
